693	1325	1
1030	1312	0
1097	565	0
992	296	0
984	916	0
16926	1342	2
313	310	0
17	1285	0
1653	196	0
384	831	0
1049	1205	2
62	26	0
1061	165	0
16937	391	1
1254	172	0
277	633	0
897	1326	1
433	1296	0
583	930	0
938	236	0
1317	955	0
947	1117	1
836	1585	0
934	419	0
1000	142	0
562	172	0
1200	284	0
314	158	0
91	232	0
1026	438	0
834	1479	0
1066	221	1
656	1335	1
1344	563	0
525	821	0
1323	220	0
334	143	0
171	419	0
1364	626	0
1500	673	0
1576	838	0
1554	1066	1
1376	525	2
863	416	0
1200	192	0
5	277	0
1425	1323	0
228	1625	0
1043	494	1
947	392	1
1285	164	0
975	16875	0
556	1636	0
482	1325	1
309	1097	0
391	678	0
16980	719	0
980	1653	0
1592	991	0
784	24	0
74	164	0
431	828	0
934	1283	0
1373	188	0
1012	36	0
902	666	0
1285	1456	0
304	838	0
1618	276	0
1045	1295	1
606	429	1
1576	656	0
1283	939	0
934	697	0
1214	555	0
818	286	0
308	1529	0
1388	1117	1
510	341	0
181	971	0
934	725	0
930	208	0
220	673	0
51	1205	1
150	888	1
305	110	0
196	1296	0
897	859	0
545	73	0
1679	375	0
803	68	0
50	184	0
384	177	1
884	353	0
16937	978	0
599	229	0
227	44	0
374	349	0
1274	392	0
220	1012	0
647	1529	0
611	1202	0
1373	73	0
705	558	0
391	142	1
272	396	0
172	1214	0
259	396	0
479	784	0
116	374	2
313	384	0
966	310	0
966	1373	0
5	493	0
932	315	0
276	1274	0
42	831	0
1675	1529	0
527	64	0
916	821	0
156	1285	0
1010	83	1
955	227	0
958	1305	0
1281	73	0
16900	705	0
1214	1347	1
991	1301	2
221	1386	0
587	209	0
165	1030	0
384	1479	1
437	156	1
897	1097	0
1636	202	0
1644	563	0
1039	375	1
171	16933	2
1335	1304	0
1081	205	0
120	398	2
245	482	0
278	795	0
73	678	0
1439	864	1
282	211	0
991	1474	2
693	1022	0
958	31	0
16883	1311	0
1448	379	0
398	1196	0
1117	346	1
18837	1178	0
812	1481	1
633	464	0
563	541	0
347	1328	0
211	1386	0
57	319	0
568	633	0
196	38	0
1097	1261	0
1001	1305	0
1500	1443	1
1312	1178	0
154	1636	0
5	181	0
116	161	1
171	393	0
1376	654	0
1178	838	0
232	568	0
1181	416	0
181	191	0
398	656	0
1285	271	0
806	107	2
202	143	0
16926	1638	0
16980	985	0
50	1285	0
245	1325	1
1015	1335	0
1439	1285	0
535	433	1
1576	429	0
425	861	0
1424	231	0
1369	186	0
188	1022	0
711	1404	0
716	1066	2
1117	161	1
284	1705	0
1364	708	1
60	196	0
485	1306	0
1314	1033	0
444	1049	0
1354	1296	1
1055	63	0
666	693	0
848	831	2
1504	465	0
379	976	0
208	613	0
192	196	0
503	1117	0
615	99	1
31	1403	0
233	1457	0
754	615	0
1061	820	0
1284	110	1
964	353	0
581	172	0
1261	1123	0
1097	16969	0
18767	1066	1
1679	18903	0
295	1636	0
884	565	0
276	195	0
695	16964	2
1032	398	1
916	719	1
11	907	0
652	1008	0
360	1289	0
1439	915	0
261	808	0
1268	341	0
534	243	0
36	295	0
902	799	0
35	465	0
981	245	0
377	208	0
719	1252	0
50	565	0
16947	310	0
955	845	0
939	1034	0
315	304	0
886	845	0
1283	1510	0
1066	999	0
267	392	0
429	858	0
1277	678	0
51	1001	0
565	296	0
1050	820	0
587	233	0
705	907	0
277	1031	0
227	65	0
643	309	0
939	676	0
711	1410	0
425	631	0
1259	284	0
1205	502	2
265	352	0
54	921	0
276	286	0
18875	985	0
878	485	0
999	276	0
915	142	0
613	384	0
1611	1048	1
38	884	0
720	1308	0
611	1327	0
516	611	0
162	349	2
229	202	0
350	1130	2
990	666	0
18906	465	0
615	1326	0
1636	188	0
1015	994	0
1296	334	0
725	248	1
695	503	0
1050	754	0
601	245	0
261	758	0
482	838	0
1061	828	0
1079	465	0
1439	16933	2
50	24	0
349	955	0
764	1301	1
676	555	0
1026	1117	0
184	1306	0
398	196	0
764	494	1
980	1261	0
1048	711	1
1318	838	1
1033	884	0
22	654	0
392	259	0
262	1296	0
5	1097	0
1032	934	0
12	349	0
184	186	0
384	747	0
930	527	0
1388	276	0
296	705	0
939	116	0
165	1636	0
360	267	0
930	697	0
142	1386	0
45	1010	1
1321	541	0
271	120	1
230	177	1
1649	980	0
611	353	0
1283	196	0
494	192	0
1097	1307	0
976	493	0
1342	1338	0
251	375	0
955	956	0
1228	391	0
599	631	0
188	1268	0
666	1592	0
740	533	0
582	227	0
1335	784	0
1097	205	0
975	545	0
671	568	0
718	980	1
1443	158	0
1335	177	1
181	26	0
725	1031	1
438	863	0
295	589	0
16877	558	0
1317	181	0
1015	1097	0
620	227	0
91	99	0
918	545	0
341	1123	0
934	716	0
503	697	1
568	493	0
245	1306	0
1126	818	2
1625	836	0
565	697	0
828	63	0
17010	916	0
1373	18839	0
172	164	1
16912	999	0
587	16877	0
958	231	0
18819	1008	1
374	1404	0
1192	1282	1
380	485	0
900	836	0
165	209	1
526	1032	0
188	861	0
1312	833	0
1001	16912	0
228	416	0
971	703	0
623	16932	0
384	758	0
670	248	0
1312	990	0
108	1638	0
142	1335	1
861	1030	0
1185	143	0
846	631	0
349	754	2
1219	1049	0
465	50	0
1388	416	0
220	971	0
1388	676	0
975	51	0
392	161	1
828	362	0
708	1010	1
154	143	0
271	1318	0
305	233	0
697	1303	0
611	1032	0
583	380	0
1100	747	1
1055	708	1
502	631	0
184	230	0
16875	678	0
65	1551	0
16937	1274	0
1100	243	1
1277	165	0
828	1608	0
18819	16875	1
666	419	0
209	245	0
47	38	0
210	526	0
985	999	0
1285	1261	0
221	1644	0
750	1303	0
1649	568	0
1474	1611	0
1359	1043	0
582	1178	0
375	1364	0
1510	1335	0
833	934	0
220	295	0
362	309	0
164	16900	0
526	1034	0
45	1289	1
1296	558	0
1088	18837	0
308	510	0
479	992	1
60	558	0
985	527	0
990	393	0
581	991	0
997	493	0
803	1308	0
54	196	0
1285	1349	0
16875	915	0
673	921	0
296	508	0
220	978	0
1000	69	0
36	196	0
276	1079	0
12	504	0
954	1016	0
601	863	0
243	158	0
613	227	0
985	750	0
1200	16933	2
181	808	0
1233	210	0
1640	1335	1
673	934	0
310	276	0
231	25	0
474	248	0
599	846	0
1311	1653	0
676	468	1
541	868	0
184	1295	0
915	958	0
765	205	0
295	334	0
558	1196	0
1016	994	1
932	1349	0
1170	516	0
211	845	0
130	765	0
1428	1481	0
296	51	0
1510	35	0
334	396	0
38	158	0
18906	907	0
984	934	0
428	999	0
1281	465	0
1052	954	0
1032	994	1
1326	24	0
1638	169	2
615	156	1
232	231	0
310	205	1
1048	1468	2
659	164	1
633	991	0
678	127	1
1311	1200	0
695	1034	0
62	921	0
1359	220	0
945	990	0
565	31	0
828	1592	0
1618	994	0
516	654	0
245	666	0
295	611	0
45	26	0
1448	44	0
276	36	0
482	313	0
1048	11	1
1539	1481	1
44	884	0
220	945	0
440	1252	0
1314	1232	0
482	859	0
284	859	0
1000	1636	0
74	44	0
1008	978	0
954	171	1
863	990	0
16897	818	0
62	589	0
228	525	0
1480	568	0
985	26	0
1476	1048	0
990	16969	0
341	568	0
482	1695	0
611	915	0
1556	833	0
210	120	1
846	16990	0
220	985	0
485	220	0
1097	808	0
555	1020	1
1404	1335	1
196	54	0
474	947	0
945	1369	0
504	990	0
930	1008	0
16877	277	0
1208	286	0
16937	47	0
17	1048	0
209	654	0
821	565	0
526	1473	0
565	647	0
1373	16875	0
315	955	0
555	191	0
964	229	0
555	16897	0
16969	978	0
1510	202	0
1705	286	0
44	1205	1
17	16937	0
1259	297	0
63	545	0
38	295	0
670	272	0
1016	535	0
1008	245	0
352	1200	0
26	938	1
156	116	0
1439	272	1
374	1296	0
930	545	0
232	503	0
73	68	0
932	177	1
282	1326	1
1016	820	0
954	1306	0
886	695	1
304	502	0
955	12	0
16990	1187	0
392	465	0
583	659	0
918	309	0
1705	1117	1
1331	229	0
878	754	2
1030	997	0
297	991	1
643	1296	1
932	1032	0
1410	725	0
671	304	0
1679	868	0
525	60	0
107	171	1
310	666	0
693	1509	0
1675	99	0
16904	534	0
392	1611	0
997	945	0
582	670	0
464	1283	0
676	1020	0
191	824	0
1023	1205	0
1187	211	0
673	196	0
1254	1590	0
1010	248	0
1254	16932	0
656	419	1
362	504	0
656	1010	1
16969	19	0
444	705	1
897	994	0
63	821	0
1349	1312	0
1325	99	0
678	225	1
1344	408	0
25	42	0
229	975	0
666	574	0
391	1200	0
116	1181	0
374	858	0
1022	16937	0
1424	1031	0
107	1369	0
545	916	0
1312	277	0
985	954	0
966	1456	0
313	44	0
379	16932	0
897	319	0
920	1479	0
735	1228	0
955	1404	0
708	391	0
310	384	0
705	286	0
1306	393	0
202	408	0
1185	96	1
647	1425	0
19	673	0
208	1081	0
828	1448	0
165	25	0
357	1304	0
934	1653	0
920	259	0
673	958	0
1200	556	0
1523	147	0
330	479	0
210	754	0
44	705	0
248	262	0
36	991	0
1308	1529	0
1437	693	0
16904	203	0
1500	425	0
1032	218	1
1079	191	0
1456	38	0
1308	1636	0
347	433	0
620	218	1
1015	310	0
1050	295	0
227	379	0
319	1371	0
282	465	0
671	824	0
465	1556	0
784	770	0
1283	57	0
1283	248	0
504	1539	0
127	1117	0
720	286	0
1254	1656	0
444	143	0
64	221	0
896	44	0
494	678	0
18839	465	0
1023	1295	1
164	485	0
154	1321	0
1015	63	0
228	438	0
1636	165	0
310	47	0
1049	64	0
878	976	0
607	1296	1
678	231	0
409	17010	0
261	16926	0
1328	444	0
1439	1283	0
181	516	0
934	1281	0
310	582	0
229	868	0
918	327	0
1448	884	0
947	468	0
220	16875	0
750	233	0
997	556	0
16912	12	0
167	1008	0
438	859	0
697	1285	0
599	711	1
502	211	0
620	740	0
1000	465	0
1304	1049	0
607	16932	0
533	1688	0
975	1187	0
1022	1200	0
16875	992	0
16897	1210	0
310	375	2
599	1314	0
1254	374	0
304	508	0
527	425	0
1277	308	0
878	808	2
282	587	0
1364	955	0
716	1381	0
286	42	0
924	353	0
205	16900	0
1688	144	0
1456	964	0
649	654	1
428	195	0
932	693	0
656	695	0
1170	416	0
1097	833	0
440	438	0
60	997	0
341	209	0
611	831	0
164	1296	0
527	239	0
1200	65	0
120	1048	2
429	990	0
412	196	0
380	165	0
834	824	0
440	384	0
1117	375	0
740	18765	0
574	416	0
945	673	0
1424	396	0
545	1020	0
1465	429	0
276	1285	0
154	562	0
1369	563	0
190	147	1
24	1653	0
1381	227	0
169	107	0
776	888	0
16883	956	0
1254	1479	0
694	349	0
964	44	0
308	878	0
828	1097	0
1049	764	2
468	16912	0
305	693	0
924	156	0
47	68	0
352	770	0
924	309	0
997	47	0
1437	568	0
196	1113	0
1022	1443	1
1653	220	0
380	916	0
1487	831	1
16900	1285	0
412	606	0
1197	716	0
1335	16980	0
438	54	0
916	924	0
433	1318	0
153	1088	0
412	1008	0
44	647	0
26	613	0
16897	985	0
202	1592	0
45	831	0
42	150	0
1185	262	0
1371	960	2
620	1123	0
1015	1012	0
16875	527	0
444	362	1
464	541	0
1317	1636	0
1448	1307	0
541	1088	0
1067	143	0
309	652	0
765	18903	0
558	251	0
227	839	1
1050	221	1
568	276	0
309	327	0
568	828	0
1081	1504	0
35	991	0
641	482	0
60	812	0
719	541	0
1318	1479	0
18765	286	0
897	1208	0
31	47	0
17	16980	0
243	556	0
1100	16969	1
130	1050	0
1214	282	0
44	220	0
352	839	1
985	18839	0
249	750	0
647	589	0
932	248	0
1618	599	0
1200	116	0
1232	392	0
611	670	0
1281	656	0
150	1386	0
1465	433	0
419	164	0
16980	984	0
304	754	0
984	1097	0
259	251	0
1592	169	2
526	886	0
671	846	0
36	972	0
45	1064	0
828	589	0
924	1261	0
1015	697	0
803	42	0
236	858	0
920	277	0
211	1437	1
22	861	0
930	934	0
310	615	0
611	464	0
1202	1347	1
282	271	1
555	1473	0
1592	1425	0
1170	79	1
1214	1236	0
314	631	0
1046	803	1
563	1439	0
169	848	0
711	16980	0
334	172	2
620	1533	0
319	504	0
416	1373	0
1100	150	1
647	349	1
930	821	0
938	248	1
834	156	1
79	1178	1
493	589	0
574	1439	1
1311	171	0
1590	375	0
38	831	0
494	327	0
310	16877	0
795	1318	0
1281	286	0
1023	154	0
16989	349	0
955	581	0
821	1252	1
208	525	0
18906	392	0
45	999	0
374	209	0
1192	589	0
705	398	0
1022	147	1
803	1281	0
465	613	0
534	502	0
1303	1010	0
80	1048	2
1208	1381	0
1312	1388	0
1646	147	0
834	960	2
485	997	0
934	259	0
565	1373	0
230	205	0
16990	799	0
1331	425	0
966	196	0
231	1344	0
1030	209	0
1031	599	0
120	297	0
902	1097	0
210	208	0
169	615	2
568	188	0
227	581	0
18875	236	1
227	849	0
429	398	0
1031	613	0
169	1326	1
845	1481	1
485	1323	0
184	971	0
245	764	0
31	795	2
493	647	0
1100	396	1
16932	308	0
392	1326	1
31	765	2
945	42	0
784	1210	0
626	438	1
192	780	0
251	235	0
1208	589	0
218	1185	0
1010	678	0
24	327	0
239	278	0
1022	186	0
812	994	0
1055	347	1
947	231	1
16904	533	0
502	1307	0
765	1656	0
647	1306	0
1010	25	0
526	177	1
1304	556	0
493	202	0
1254	421	2
165	232	0
384	161	1
884	881	0
352	565	0
1274	991	0
245	1312	0
916	429	0
1439	997	0
565	308	0
1016	304	0
152	99	1
375	718	0
142	821	0
1022	623	0
437	1456	0
314	623	0
262	380	0
568	444	0
208	188	0
720	196	1
545	976	0
676	1325	0
1261	12	0
54	525	0
1282	678	0
1474	1326	1
719	1032	0
68	945	0
1424	227	0
1317	556	0
18875	1304	0
1022	319	0
711	110	0
510	971	0
497	272	0
1033	833	1
676	31	0
233	1328	0
1023	465	0
296	42	0
676	1590	0
562	1233	0
527	758	0
971	1381	0
978	25	0
878	286	2
425	1325	1
980	1644	0
230	68	0
225	1306	1
1314	1200	0
863	1008	0
231	997	0
1308	63	0
184	231	0
225	42	0
384	1304	0
398	1510	0
694	1022	1
1043	558	1
412	1349	0
556	1066	0
545	1576	0
5	999	0
770	836	0
1359	607	0
954	1476	1
18839	464	0
1033	695	0
981	485	0
1439	393	0
108	1181	0
695	334	0
165	493	0
1305	758	0
18819	494	1
304	1303	1
945	1008	0
643	510	0
920	673	0
1232	568	0
643	972	0
527	1283	0
516	1649	0
205	393	0
828	305	0
271	1314	0
18903	1187	0
16904	379	0
1308	1008	0
759	249	2
428	803	0
1308	54	0
296	191	0
262	1026	0
1277	652	0
673	1048	1
759	623	0
1364	1061	1
419	981	0
671	1364	0
975	502	0
350	601	0
525	438	0
954	1307	0
920	541	0
1031	828	0
162	314	0
474	1030	1
984	208	0
897	232	0
916	259	0
377	1020	0
545	1285	0
930	558	0
282	1636	0
1285	130	2
719	527	0
259	563	0
647	527	0
150	412	0
419	310	0
262	981	0
414	429	0
1311	205	0
611	836	0
703	994	0
1328	1097	0
1317	1656	0
349	1585	0
1331	1178	0
1653	379	0
150	824	0
886	1533	0
315	295	0
1200	601	0
230	341	0
162	334	2
315	1050	0
393	1010	0
16912	18839	0
672	310	1
276	510	0
479	1636	0
504	63	0
955	16989	0
408	556	1
1647	429	0
545	171	1
245	1443	1
50	74	0
776	167	0
1283	220	0
985	994	0
304	308	1
16912	964	0
1113	147	1
1197	350	0
1474	177	1
695	833	0
1388	1556	0
587	25	0
671	565	0
1428	431	0
633	272	0
676	1048	0
754	310	2
971	438	0
36	158	0
1200	1126	0
916	63	0
142	267	0
1636	245	0
1314	1079	0
533	719	0
563	60	0
711	68	0
42	419	0
978	309	0
384	535	0
694	16990	0
1187	1208	0
297	1010	1
282	1088	0
694	878	0
1568	765	0
921	861	0
79	143	0
11	502	0
50	1252	0
181	994	0
1314	1585	0
565	309	0
232	720	1
1079	108	1
984	245	0
357	1303	0
319	1538	0
347	73	0
1050	643	1
353	1479	0
190	1041	0
545	831	0
643	1187	0
1026	1010	0
327	1308	0
932	465	0
984	964	0
1311	190	0
1318	1030	0
670	824	0
25	16937	0
1312	375	0
296	1281	0
211	362	0
1675	631	0
641	971	0
955	171	1
412	167	0
362	565	0
221	1283	0
1448	1349	0
465	156	1
719	666	0
156	984	0
924	1008	0
16937	380	0
1015	380	0
541	666	0
169	171	1
859	833	0
980	227	0
479	1321	0
438	31	0
510	985	0
5	1000	0
932	1039	0
184	330	0
1636	1649	0
558	1079	0
1281	1023	0
666	143	0
1306	711	0
42	169	2
764	997	0
510	431	0
1045	820	0
17010	502	0
465	262	0
297	1638	0
981	652	0
526	1041	1
208	980	0
428	980	0
697	611	0
555	1318	0
334	419	0
444	334	1
1439	296	0
758	1457	2
1296	438	0
1181	208	0
19	69	0
181	858	0
527	192	0
607	374	0
711	19	0
26	1311	0
18837	158	0
574	282	1
233	818	0
1197	620	0
113	429	0
1016	277	0
47	444	0
978	465	0
1031	73	0
47	1001	0
60	16928	0
245	208	0
188	231	0
482	1031	0
1679	907	0
647	1295	1
231	1210	0
697	494	1
50	38	0
12	1314	0
1066	955	0
245	1296	0
1197	545	0
330	428	0
1388	1020	0
225	1529	0
676	694	1
1328	154	0
330	1079	0
1576	934	1
1030	510	0
45	1318	1
672	221	1
1386	305	0
142	36	0
955	838	0
534	1049	1
282	693	0
57	16912	0
1364	820	0
25	1282	1
474	1088	0
907	16933	2
504	508	0
1424	353	0
16947	384	0
181	859	0
296	22	0
671	1026	0
633	262	0
419	1000	0
808	375	0
916	1032	1
297	286	0
262	654	0
1026	54	0
716	991	0
599	527	0
314	945	0
874	1688	0
565	482	0
971	997	0
1325	116	0
210	156	1
431	824	0
1100	824	0
954	978	0
99	693	0
1197	45	0
1308	319	0
633	821	0
437	587	1
31	527	0
493	276	0
150	1479	1
1636	861	0
69	494	1
868	211	0
277	1364	0
62	705	0
1500	16989	0
1066	964	0
1373	221	0
334	858	0
719	599	0
1283	565	0
719	18839	0
666	654	0
16947	188	0
516	1381	0
45	1518	0
1236	670	0
230	954	0
245	1123	0
504	964	0
1246	980	0
626	231	1
1046	181	0
425	868	0
143	239	0
1364	828	2
861	334	2
1455	897	1
643	958	0
939	286	0
504	54	0
494	719	0
73	1010	0
1016	1321	0
874	79	1
353	1308	0
1551	437	0
1000	1295	0
245	859	0
26	740	0
304	1305	1
1388	1196	0
362	647	0
718	1410	0
1032	613	0
54	482	0
440	184	0
504	416	1
541	932	0
956	305	0
673	1097	1
362	18967	0
1008	985	0
1359	1556	0
248	659	0
12	916	0
181	725	0
350	1055	2
555	1055	0
666	1034	0
314	518	0
1023	955	0
205	1187	0
162	143	0
828	985	0
606	1571	1
759	1202	2
620	164	1
286	1465	0
652	156	0
997	981	0
803	375	0
1312	165	0
18875	1039	0
165	697	0
1388	858	0
525	1481	0
821	156	0
16900	69	0
1554	620	0
1208	1318	0
607	167	0
127	626	0
920	1386	0
836	147	0
1283	848	0
375	1386	0
565	972	0
162	1235	0
262	341	0
419	1307	0
96	654	0
16969	31	0
795	759	0
236	63	0
533	297	0
1510	12	0
954	776	0
1050	1041	1
164	541	0
838	192	0
670	1126	0
1307	1344	0
795	1529	0
641	192	1
938	391	0
144	158	0
607	1688	0
527	1373	0
647	1205	0
992	17	0
1415	886	0
1282	845	0
16897	429	1
991	346	2
438	1326	1
694	997	0
494	171	1
231	1187	0
161	1636	0
1611	1556	0
643	695	1
353	272	0
31	930	0
16980	694	0
1197	846	0
218	654	0
971	958	0
120	16897	0
1347	1130	0
172	1113	0
527	334	0
1008	232	0
1647	1646	0
45	1066	0
188	438	0
479	863	0
25	907	0
16937	563	0
228	374	0
981	16877	0
1306	485	0
1554	828	0
868	1632	0
859	11	0
16989	858	0
296	525	0
1304	527	0
468	718	0
209	673	0
945	73	0
1373	63	0
297	1608	0
96	1066	2
205	1632	0
230	980	0
527	391	0
12	1208	0
17	770	1
694	51	0
764	839	1
1151	1304	0
243	1321	0
1210	776	0
18767	1050	0
428	972	0
568	412	0
205	990	0
975	859	0
1233	169	0
955	1301	1
116	694	2
1326	18839	0
1314	1312	0
1632	858	0
120	150	1
1335	964	1
347	1306	0
231	1061	0
184	374	0
945	22	0
428	776	0
18906	599	0
26	1034	0
990	997	0
918	5	0
158	1359	0
16926	1359	0
142	833	0
1424	599	0
985	188	0
504	374	0
874	408	1
1210	494	0
1481	997	0
493	1318	0
1048	1456	1
437	16933	2
980	272	0
839	563	0
18839	165	0
16897	142	1
945	1618	0
310	934	0
574	516	0
1052	955	0
259	474	0
964	74	0
945	776	0
50	16900	0
161	999	0
243	284	0
377	1097	0
672	236	1
158	63	0
165	861	0
1373	915	0
154	161	1
468	1476	1
392	419	0
955	319	0
438	154	0
231	277	0
641	1020	0
985	437	0
958	485	0
718	50	0
878	1439	0
304	1386	1
42	73	0
1479	192	0
1504	1049	1
165	1097	0
1388	1022	0
1638	1151	0
1551	958	0
16904	589	0
930	464	0
1281	874	0
504	150	1
267	225	1
1364	374	0
384	836	0
374	1305	0
16897	718	1
1283	1439	0
647	997	0
821	633	0
565	1045	1
916	836	0
534	352	0
304	429	0
565	985	0
719	1041	1
1364	1010	1
525	589	0
776	1381	0
672	694	1
1404	1415	0
764	1465	0
1388	1465	0
468	516	0
1282	518	0
16912	934	0
990	558	0
225	1041	0
419	631	0
196	838	0
262	1205	1
526	1187	1
379	271	0
1649	231	0
623	1088	0
1200	408	0
165	416	0
545	1113	0
1033	485	0
673	558	0
231	12	0
1504	360	0
1646	443	0
839	164	1
1638	1282	0
976	1023	0
1196	1049	0
16947	976	0
79	147	1
17	444	0
947	555	0
705	846	0
419	694	0
357	346	1
673	16933	2
673	353	0
1653	353	0
73	35	0
916	1268	0
613	379	0
202	468	0
276	1050	0
915	73	0
16980	262	0
19	47	0
79	158	0
558	1277	0
620	535	0
1254	210	0
1359	984	1
750	613	0
398	494	0
1033	861	0
945	972	0
708	1640	0
1311	656	0
997	334	0
1325	243	2
1625	286	0
391	562	0
18903	228	0
671	1023	0
45	16912	0
1314	1625	0
613	1200	0
902	671	0
711	308	0
408	828	1
647	36	0
220	716	0
282	545	0
1596	156	1
305	562	0
939	1015	2
341	68	0
310	392	0
1030	955	0
262	582	1
1001	556	0
210	758	0
425	205	0
985	391	0
534	409	0
1016	1117	0
428	565	0
574	1097	1
915	196	0
705	1048	0
1404	504	0
416	997	0
99	1100	0
433	392	0
503	508	0
955	262	0
1328	379	0
1026	68	0
924	485	0
1638	16926	0
641	143	0
171	978	0
195	1001	0
392	16932	0
482	656	0
1033	1232	0
1097	296	0
1295	915	0
1126	357	0
437	1252	0
765	533	0
16877	930	0
611	143	0
1285	262	0
563	1012	0
16947	718	0
565	16875	0
165	966	0
1208	1232	0
1197	808	0
437	1349	0
1386	770	0
5	525	0
69	184	0
181	934	0
545	808	2
705	1232	0
497	196	0
203	1465	0
482	63	0
1039	541	0
347	921	0
1318	1455	0
555	265	0
990	978	0
934	276	0
896	1317	0
208	556	0
1576	861	0
1415	1636	0
750	1456	0
181	416	0
277	1274	0
493	64	0
57	1281	0
62	16912	0
1647	1504	0
541	1050	0
1282	375	1
716	196	1
740	812	1
1474	1465	0
1277	541	0
1576	765	0
186	654	0
248	349	1
262	211	2
1359	347	0
202	396	0
975	971	1
156	824	0
1008	485	0
494	776	0
558	1636	0
297	623	1
18903	958	0
156	808	1
808	799	0
195	643	0
920	150	0
16912	73	0
1178	1625	0
1307	1404	0
1647	991	0
1208	955	0
1046	975	0
142	620	0
205	836	0
295	1034	0
1045	16980	0
955	620	0
958	611	0
195	1529	0
468	693	2
1331	7	0
248	352	0
954	248	0
828	1274	0
494	558	0
964	930	0
362	220	0
971	1022	0
1455	1284	0
412	716	0
999	44	0
611	916	0
1129	349	0
233	398	0
18903	465	0
1214	35	0
12	1317	0
60	966	0
233	243	1
1307	142	0
142	601	0
438	984	0
228	11	0
161	16937	0
438	999	0
116	156	0
44	966	0
393	1023	0
565	1200	0
750	846	0
1386	25	0
656	975	0
902	16989	0
1500	1625	0
863	18819	0
589	1510	0
153	177	1
503	1312	0
433	31	0
647	68	0
184	981	0
347	958	0
958	643	0
932	16980	0
